ProjectName,TeamName,MeasureName,SeriesName,TimePeriod,Team Active Status,Value1,Value2
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,5/26/2014 12:00:00 AM,True,6.35366592E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,6/20/2014 12:00:00 AM,True,6.35388192E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,6/27/2014 12:00:00 AM,True,6.3539424E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,7/30/2014 12:00:00 AM,True,6.35422752E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,8/14/2014 12:00:00 AM,True,6.35435712E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,9/30/2014 12:00:00 AM,True,6.3547632E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,10/16/2014 12:00:00 AM,True,6.35490144E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,10/20/2014 12:00:00 AM,True,6.354936E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,11/14/2014 12:00:00 AM,True,6.355152E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,11/17/2014 12:00:00 AM,True,6.35517792E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,11/29/2014 12:00:00 AM,True,6.3552816E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCP03 - Percent compliance with central venous catheter (CVC) maintenance bundle,National Center for Cancer Care & Research - Ward 2 Team,8/1/2014 12:00:00 AM,True,15,15
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCP03 - Percent compliance with central venous catheter (CVC) maintenance bundle,National Center for Cancer Care & Research - Ward 2 Team,11/1/2014 12:00:00 AM,True,8,10
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCP03 - Percent compliance with central venous catheter (CVC) maintenance bundle,National Center for Cancer Care & Research - Ward 2 Team,12/1/2014 12:00:00 AM,True,7,11
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,1/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,2/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,3/1/2014 12:00:00 AM,True,1,17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,4/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,5/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,6/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,7/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,8/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,9/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,10/1/2014 12:00:00 AM,True,1,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR- Ward -II,11/1/2014 12:00:00 AM,True,1,8
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,10/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,11/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,12/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,1/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,2/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,3/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,4/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,5/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,6/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,7/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,8/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,9/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,10/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Palliative Care,11/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,10/1/2013 12:00:00 AM,True,1,11
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,11/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,12/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,1/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,2/1/2014 12:00:00 AM,True,1,5
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,3/1/2014 12:00:00 AM,True,1,19
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,4/1/2014 12:00:00 AM,True,3,15
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,10/1/2014 12:00:00 AM,True,1,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward I-II-PCU,11/1/2014 12:00:00 AM,True,1,8
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,10/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,11/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,12/1/2013 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,1/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,2/1/2014 12:00:00 AM,True,1,7
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,3/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,4/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,5/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,6/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,7/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,8/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,9/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO01 - Incidence (rate) of inpatient hospital-onset Clostridium Difficile Infection (CDI),NCCCR-Ward-I,10/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,GWO02 - Days between a C. difficile associated disease occurrence,NCCCR - Ward 2,3/14/2014 12:00:00 AM,True,6.3530352E+17
